Emp_ID,PWM_Value,Mean,stddev,Blur,Texture,Status,Max High Texture,Min High Texture,Max low Texture,Min low Texture,texture_circle,texture_framecount,texture_iriscount,average_textureff,max_texture_iris_count,max_high_meanvalue,min_high_meanvalue,max_low_meanvalue,min_low_meanvalue,average_high_mean,average_low_mean,iris_mean,pupil_mean
MN00,17,220,0,3437,219.824753,Captured,219.824753,219.821899,202.521759,201.638535,0.000000,432,217,378,345,220,220,199,198,220,198,107.000000,59.000000,1.813559,77
MN00,17,220,0,3448,219.821894,Captured,219.824753,219.821899,202.521759,201.638535,0.000000,632,345,378,345,220,220,199,198,220,198,107.000000,61.000000,1.754098,71
MN00,11,199,0,6379,202.521757,Captured,219.824753,219.821899,202.521759,201.638535,0.000000,218,122,378,345,220,220,199,198,220,198,59.000000,27.000000,2.185185,74
MN00,11,198,0,6399,201.638538,Captured,219.824753,219.821899,202.521759,201.638535,0.000000,233,124,378,345,220,220,199,198,220,198,59.000000,29.000000,2.034483,74

MN00,17,224,0,2648,218.621605,Captured,218.621597,218.556274,202.166336,201.591782,0.000000,555,308,388,308,224,224,201,200,224,200,140.000000,61.000000,2.295082,62
MN00,17,224,0,2650,218.556275,Captured,218.621597,218.556274,202.166336,201.591782,0.000000,381,224,388,308,224,224,201,200,224,200,140.000000,59.000000,2.372881,59
MN00,11,201,0,5795,202.166341,Captured,218.621597,218.556274,202.166336,201.591782,0.000000,261,145,388,308,224,224,201,200,224,200,81.000000,29.000000,2.793103,64
MN00,11,200,0,5858,201.591775,Captured,218.621597,218.556274,202.166336,201.591782,0.000000,357,179,388,308,224,224,201,200,224,200,81.000000,27.000000,3.000000,65

MN00,17,216,0,3140,210.314801,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,1592,589,1362,641,217,216,187,187,216,187,136.000000,68.000000,2.000000,86
MN00,17,217,0,3094,210.284079,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,1223,322,1362,641,217,216,187,187,216,187,137.000000,68.000000,2.014706,71
MN00,17,217,0,3092,210.248101,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,1484,456,1362,641,217,216,187,187,216,187,139.000000,68.000000,2.044118,69
MN00,17,217,0,3095,210.307394,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,1753,635,1362,641,217,216,187,187,216,187,137.000000,68.000000,2.014706,90
MN00,17,217,0,3096,210.349756,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,1694,641,1362,641,217,216,187,187,216,187,137.000000,68.000000,2.014706,93
MN00,11,187,0,6111,184.515343,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,837,257,1362,641,217,216,187,187,216,187,78.000000,33.000000,2.363636,97
MN00,11,187,0,6126,184.310732,Captured,210.349762,210.248108,184.515350,184.310730,0.000000,953,277,1362,641,217,216,187,187,216,187,79.000000,33.000000,2.393939,74

MN00,17,228,0,2441,218.150375,timeout,218.150375,217.945007,216.889236,201.709534,0.000000,11941,5812,18451,16064,228,227,224,192,227,208,188.000000,99.000000,1.898990,135
